from_node,to_node,length_m,travel_time_s,fuel_l,co2_g,lanes
100952961,334555096,37.38,4.49,0.003,7.15,1
100952961,99395673,163.09,19.57,0.013,31.21,1
100952966,100952961,239.67,43.14,0.0192,45.86,1
100952966,352932133,130.46,9.39,0.0104,24.96,2
100952966,312335159,34.47,2.48,0.0028,6.6,2
100956696,147621803,185.25,13.34,0.0148,35.45,2
100956696,99395668,163.49,11.77,0.0131,31.29,2
100956696,100952608,510.16,61.22,0.0408,97.62,1
100956696,104243059,414.19,49.7,0.0331,79.26,1
100958440,104288684,111.45,20.06,0.0089,21.33,1
100958440,112031671,302.41,21.77,0.0242,57.87,2
100958440,104289455,90.81,6.54,0.0073,17.38,2
100959836,99395673,49.73,3.58,0.004,9.52,2
100959836,2276640094,124.31,8.95,0.0099,23.79,2
100959836,2329582484,52.57,6.31,0.0042,10.06,1
100960201,2276640094,3.38,0.24,0.0003,0.65,2
100960201,147621803,63.8,4.59,0.0051,12.21,2
100960201,2276640093,43.21,5.18,0.0035,8.27,1
101363562,101365025,130.58,15.67,0.0104,24.99,1
101363562,74955821,88.39,10.61,0.0071,16.92,1
101363562,1261296605,609.71,43.9,0.0488,116.67,1
101365025,101363562,130.58,15.67,0.0104,24.99,1
101370221,1383426495,16.37,1.96,0.0013,3.13,1
101370221,1115458389,58.45,7.01,0.0047,11.18,1
101370221,101370222,70.89,8.51,0.0057,13.56,1
101370222,110607915,146.04,10.51,0.0117,27.95,2
101370222,101372968,343.63,24.74,0.0275,65.76,2
101370222,101370221,70.89,8.51,0.0057,13.56,1
101372813,101372814,159.88,19.19,0.0128,30.6,1
101372813,1115789655,114.1,13.69,0.0091,21.83,1
101372813,5416719128,33.13,3.98,0.0027,6.34,1
101372814,101372815,186.39,22.37,0.0149,35.67,1
101372814,101372813,159.88,19.19,0.0128,30.6,1
101372814,103065674,114.03,13.68,0.0091,21.82,1
101372815,101372814,186.39,22.37,0.0149,35.67,1
101372815,1115458389,27.17,3.26,0.0022,5.2,1
101372815,5416719131,105.14,12.62,0.0084,20.12,1
101372818,5416719131,147.43,17.69,0.0118,28.21,1
101372818,5412544593,106.34,12.76,0.0085,20.35,1
101372821,110652434,12.67,1.52,0.001,2.42,1
101372821,74958497,85.07,10.21,0.0068,16.28,1
101372821,101372818,152.24,18.27,0.0122,29.13,1
101372968,101370222,343.63,24.74,0.0275,65.76,2
101372968,27493175,63.2,4.55,0.0051,12.09,2
101372968,110652434,80.35,9.64,0.0064,15.38,1
101373563,60029728,71.4,8.57,0.0057,13.66,1
101375965,109438519,37.86,4.54,0.003,7.25,1
101375965,311412169,142.01,17.04,0.0114,27.18,1
101375965,4955708483,97.06,11.65,0.0078,18.57,1
101376150,101376152,82.38,9.89,0.0066,15.76,1
101376150,109439452,27.72,3.33,0.0022,5.3,1
101376152,101376150,82.38,9.89,0.0066,15.76,1
101376152,4186942802,79.99,9.6,0.0064,15.31,1
101376152,251228621,89.36,10.72,0.0071,17.1,1
101378333,84488805,153.04,18.36,0.0122,29.28,1
101378333,3840874394,267.15,19.24,0.0214,51.12,2
101379837,264505075,62.66,4.51,0.005,11.99,2
101379837,4393405537,77.09,5.55,0.0062,14.75,1
101380259,101380260,76.61,9.19,0.0061,14.66,1
101380260,3266659385,49.03,8.83,0.0039,9.38,1
101380260,142612648,65.06,11.71,0.0052,12.45,1
101380260,142607262,90.19,16.23,0.0072,17.26,1
101380266,142611691,291.18,52.41,0.0233,55.72,1
101380266,4936603447,39.67,4.76,0.0032,7.59,1
101717053,91205926,72.78,8.73,0.0058,13.93,1
101717053,91206323,38.25,2.3,0.0031,7.32,1
101721119,101749998,230.01,27.6,0.0184,44.01,1
101721119,101751659,92.33,11.08,0.0074,17.67,1
101721123,101743289,233.48,28.02,0.0187,44.68,1
101721123,3818297905,166.15,19.94,0.0133,31.8,1
101721123,101751653,75.67,9.08,0.0061,14.48,1
101721131,3818297905,103.66,12.44,0.0083,19.84,1
101721131,2574598475,123.65,14.84,0.0099,23.66,1
101721131,100027499,46.91,5.63,0.0038,8.98,1
101721283,3818297905,164.49,19.74,0.0132,31.48,1
101721284,3818297905,121.96,14.64,0.0098,23.34,1
101721440,101751653,122.05,14.65,0.0098,23.36,2
101721440,356656887,133.28,9.6,0.0107,25.5,3
101721440,146923728,72.34,5.21,0.0058,13.84,2
101722033,101722219,94.36,11.32,0.0075,18.06,2
101722033,11438905328,303.98,36.48,0.0243,58.17,1
101722033,315258724,308.58,37.03,0.0247,59.05,2
101722033,5032375966,75.98,5.47,0.0061,14.54,2
101722219,101722033,94.36,11.32,0.0075,18.06,2
101722219,101723494,175.16,21.02,0.014,33.52,2
101722219,110296012,108.89,13.07,0.0087,20.84,1
101722878,315258724,180.66,21.68,0.0145,34.57,1
101722878,101723061,134.11,16.09,0.0107,25.66,1
101722878,101723058,131.83,15.82,0.0105,25.23,1
101723058,1667202122,20.08,2.41,0.0016,3.84,1
101723058,101722878,131.83,15.82,0.0105,25.23,1
101723058,5032375971,240.26,28.83,0.0192,45.98,1
101723061,101722878,134.11,16.09,0.0107,25.66,1
101723494,101722219,175.16,21.02,0.014,33.52,2
101723494,94890637,70.95,8.51,0.0057,13.58,2
101723494,110296031,163.2,19.58,0.0131,31.23,1
101724124,1811413062,161.46,19.38,0.0129,30.9,1
101724124,9437172663,39.17,2.82,0.0031,7.5,3
101724124,80027999,168.18,12.11,0.0135,32.18,3
101724229,1811413062,133.29,9.6,0.0107,25.51,1
101724504,146926301,206.53,14.87,0.0165,39.52,2
101724504,80027999,221.44,15.94,0.0177,42.38,2
101724504,110280276,53.51,3.85,0.0043,10.24,2
101724965,318748130,188.42,22.61,0.0151,36.06,1
101724965,110280276,95.65,11.48,0.0077,18.3,2
101724965,335904067,274.55,32.95,0.022,52.54,1
101724973,146924941,101.52,7.31,0.0081,19.43,3
101724973,335904455,247.19,29.66,0.0198,47.3,1
101724973,80028293,124.02,8.93,0.0099,23.73,3
101743279,3086649778,98.21,11.78,0.0079,18.79,1
101743279,318641667,162.71,19.53,0.013,31.14,1
101743279,1453014481,736.37,44.18,0.0589,140.91,2
101743287,572529717,218.67,39.36,0.0175,41.84,1
101743287,101743289,54.72,6.57,0.0044,10.47,1
101743287,3086649778,152.26,18.27,0.0122,29.14,1
101743289,101721123,233.48,28.02,0.0187,44.68,1
101743289,101743287,54.72,6.57,0.0044,10.47,1
101743289,101751659,17.81,2.14,0.0014,3.41,1
101749998,101721119,230.01,27.6,0.0184,44.01,1
101751653,101751659,397.82,47.74,0.0318,76.13,1
101751653,101721123,75.67,9.08,0.0061,14.48,1
101751653,101721440,122.05,14.65,0.0098,23.36,2
101751659,101721119,92.33,11.08,0.0074,17.67,1
101751659,101743289,17.81,2.14,0.0014,3.41,1
101751659,101751653,397.82,47.74,0.0318,76.13,1
101752342,5510745587,6.54,0.78,0.0005,1.25,1
101752342,340227415,104.08,12.49,0.0083,19.92,1
101752342,101752535,177.28,21.27,0.0142,33.92,1
101752345,101752535,89.25,10.71,0.0071,17.08,1
101752345,4441084677,86.08,10.33,0.0069,16.47,1
101752345,5510745584,46.34,5.56,0.0037,8.87,1
101752535,318641667,114.46,13.73,0.0092,21.9,1
101752535,101752345,89.25,10.71,0.0071,17.08,1
101752535,101752342,177.28,21.27,0.0142,33.92,1
101753789,318748130,186.74,22.41,0.0149,35.73,1
101753789,146924258,161.17,19.34,0.0129,30.84,1
101753789,101753792,110.21,13.23,0.0088,21.09,1
101753792,146924078,79.17,9.5,0.0063,15.15,1
101753792,101753796,150.13,18.02,0.012,28.73,1
101753792,101753789,110.21,13.23,0.0088,21.09,1
101753796,101753799,104.03,12.48,0.0083,19.91,1
101753796,101753792,150.13,18.02,0.012,28.73,1
101753796,356656882,166.07,11.96,0.0133,31.78,2
101753796,80028290,107.17,7.72,0.0086,20.51,2
101753799,5508724406,6.22,0.75,0.0005,1.19,1
101753799,101753796,104.03,12.48,0.0083,19.91,1
101753799,101753809,212.26,25.47,0.017,40.62,1
101753809,100027507,118.64,14.24,0.0095,22.7,1
101753809,330869112,68.31,8.2,0.0055,13.07,1
101753809,101753799,212.26,25.47,0.017,40.62,1
102283214,103034540,31.06,2.24,0.0025,5.94,2
102283214,117108418,91.11,10.93,0.0073,17.43,1
102283214,27493150,242.44,17.46,0.0194,46.39,3
102351486,102351489,59.68,7.16,0.0048,11.42,1
102351486,27493697,22.12,2.65,0.0018,4.23,1
102351489,102351496,119.26,14.31,0.0095,22.82,1
102351489,102351486,59.68,7.16,0.0048,11.42,1
102351489,102368325,191.2,22.94,0.0153,36.59,1
102351496,102368324,118.16,14.18,0.0095,22.61,1
102351496,102351489,119.26,14.31,0.0095,22.82,1
102351496,102375925,75.18,9.02,0.006,14.39,1
102351499,408570003,19.07,1.37,0.0015,3.65,1
102351499,102376304,162.28,19.47,0.013,31.05,2
102363906,102363908,278.17,33.38,0.0223,53.23,1
102363906,102365556,89.65,10.76,0.0072,17.16,1
102363906,102368324,195.74,23.49,0.0157,37.46,1
102363906,102368319,110.8,13.3,0.0089,21.2,1
102363908,102363981,87.59,6.31,0.007,16.76,2
102363908,30841995,164.14,11.82,0.0131,31.41,3
102363981,102363908,87.59,6.31,0.007,16.76,2
102363981,102365556,233.16,27.98,0.0187,44.62,1
102363981,2281952941,83.12,5.98,0.0066,15.91,3
102365556,102363906,89.65,10.76,0.0072,17.16,1
102365556,109912797,99.54,11.95,0.008,19.05,1
102365561,102368325,106.52,12.78,0.0085,20.38,1
102365561,246105245,71.08,8.53,0.0057,13.6,1
102365561,102365556,239.06,28.69,0.0191,45.75,1
102366923,27493697,201.88,24.23,0.0162,38.63,1
102366923,5540619050,54.28,6.51,0.0043,10.39,1
102366923,102368325,75.77,9.09,0.0061,14.5,1
102366925,109903052,17.17,1.24,0.0014,3.29,1
102366925,27493695,198.15,14.27,0.0159,37.92,3
102368319,102368322,120.81,14.5,0.0097,23.12,1
102368319,5084699966,52.65,6.32,0.0042,10.08,1
102368319,102363906,110.8,13.3,0.0089,21.2,1
102368322,102376064,53.6,6.43,0.0043,10.26,1
102368322,102368319,120.81,14.5,0.0097,23.12,1
102368322,102376304,96.94,11.63,0.0078,18.55,1
102368324,102376064,43.55,5.23,0.0035,8.33,1
102368324,102363906,195.74,23.49,0.0157,37.46,1
102368324,102351496,118.16,14.18,0.0095,22.61,1
102368324,102368325,85.66,10.28,0.0069,16.39,1
102368325,102365561,106.52,12.78,0.0085,20.38,1
102368325,102351489,191.2,22.94,0.0153,36.59,1
102368325,102368324,85.66,10.28,0.0069,16.39,1
102368325,102366923,75.77,9.09,0.0061,14.5,1
102371676,528930244,97.28,11.67,0.0078,18.62,1
102371676,130242234,272.35,32.68,0.0218,52.12,1
102375925,102376064,102.08,12.25,0.0082,19.53,1
102375925,102376304,53.86,6.46,0.0043,10.31,1
102375925,102351496,75.18,9.02,0.006,14.39,1
102376064,102368322,53.6,6.43,0.0043,10.26,1
102376064,102368324,43.55,5.23,0.0035,8.33,1
102376064,102375925,102.08,12.25,0.0082,19.53,1
102376304,102377546,185.28,22.23,0.0148,35.45,1
102376304,102351499,162.28,19.47,0.013,31.05,2
102376304,102375925,53.86,6.46,0.0043,10.31,1
102377546,102376304,185.28,22.23,0.0148,35.45,1
102379579,102380128,86.23,10.35,0.0069,16.5,1
102379579,27493698,58.51,4.21,0.0047,11.2,2
102379579,1099983025,89.12,6.42,0.0071,17.05,2
102380128,129973212,202.04,24.24,0.0162,38.66,1
102380128,102380129,97.16,11.66,0.0078,18.59,1
102380128,102379579,86.23,10.35,0.0069,16.5,1
102380129,102380132,18.15,2.18,0.0015,3.47,1
102380129,102380128,97.16,11.66,0.0078,18.59,1
102380129,102383187,51.09,6.13,0.0041,9.78,1
102380132,102380129,18.15,2.18,0.0015,3.47,1
102380132,102380135,284.61,34.15,0.0228,54.46,1
102380135,109617646,73.88,8.87,0.0059,14.14,1
102380135,30826226,46.47,5.58,0.0037,8.89,1
102380135,102380132,284.61,34.15,0.0228,54.46,1
102383187,1309473977,67.64,8.12,0.0054,12.94,1
102383187,1244572175,32.86,3.94,0.0026,6.29,1
102383187,102380129,51.09,6.13,0.0041,9.78,1
102384697,3225325859,48.3,8.69,0.0039,9.24,1
102384697,102384913,49.23,8.86,0.0039,9.42,1
102384697,105450917,50.99,9.18,0.0041,9.76,1
102384699,109610889,87.18,10.46,0.007,16.68,1
102384699,262978588,30.36,3.64,0.0024,5.81,1
102384699,102384701,72.72,8.73,0.0058,13.92,1
102384699,3225325859,88.07,10.57,0.007,16.85,1
102384701,1245662152,101.52,12.18,0.0081,19.43,1
102384701,408570016,65.49,7.86,0.0052,12.53,1
102384702,105451518,20.65,2.48,0.0017,3.95,1
102384702,1245662198,10.68,1.28,0.0009,2.04,1
102384702,1245662152,16.31,1.96,0.0013,3.12,1
102384703,105451520,193.22,23.19,0.0155,36.97,1
102384703,252407662,46.61,5.59,0.0037,8.92,1
102384913,102384697,49.23,8.86,0.0039,9.42,1
102388396,135618365,49.9,5.99,0.004,9.55,1
102388396,1099983025,161.74,19.41,0.0129,30.95,1
102388396,102389459,110.86,19.96,0.0089,21.21,1
102388841,102391764,108.51,13.02,0.0087,20.76,1
102388841,102389459,15.1,1.81,0.0012,2.89,1
102389459,135619785,60.68,7.28,0.0049,11.61,1
102389459,102388841,15.1,1.81,0.0012,2.89,1
102389988,27493698,165.61,11.92,0.0132,31.69,2
102389988,27493695,79.74,5.74,0.0064,15.26,2
102389989,102389988,65.35,7.84,0.0052,12.51,1
102391764,102389988,106.88,12.83,0.0086,20.45,1
102391764,102351486,90.27,10.83,0.0072,17.27,1
102394788,109623404,109.19,13.1,0.0087,20.9,1
102394788,26852729,16.14,1.94,0.0013,3.09,1
102395668,102396297,27.69,3.32,0.0022,5.3,1
102395668,102400566,36.28,4.35,0.0029,6.94,1
102396297,102395668,27.69,3.32,0.0022,5.3,1
102396297,5047390009,46.56,5.59,0.0037,8.91,2
102396297,102398588,162.83,19.54,0.013,31.16,1
102398588,27493696,73.12,5.26,0.0058,13.99,2
102398588,102401025,72.27,5.2,0.0058,13.83,3
102400566,27493696,29.23,2.1,0.0023,5.59,2
102400566,26852721,168.06,12.1,0.0134,32.16,2
102400566,102395668,36.28,4.35,0.0029,6.94,1
102401025,1100177814,56.03,4.03,0.0045,10.72,1
102401025,109893787,96.06,6.92,0.0077,18.38,3
102401025,102398588,72.27,5.2,0.0058,13.83,3
102705619,34181027,260.8,46.94,0.0209,49.91,1
103033305,142616846,96.75,11.61,0.0077,18.51,1
103033305,4936603423,50.77,3.66,0.0041,9.72,4
103033305,5388344146,70.57,5.08,0.0056,13.5,4
103034540,102283214,31.06,2.24,0.0025,5.94,2
103034540,103034657,87.18,10.46,0.007,16.68,1
103034540,135646567,106.48,7.67,0.0085,20.38,2
103034657,654185288,60.02,7.2,0.0048,11.49,1
103034657,103034540,87.18,10.46,0.007,16.68,1
103034657,103035196,251.29,45.23,0.0201,48.09,1
103035196,1850813818,68.6,12.35,0.0055,13.13,1
103035196,103034657,251.29,45.23,0.0201,48.09,1
103035196,103035200,252.85,30.34,0.0202,48.39,1
103035200,103035202,236.45,28.37,0.0189,45.25,1
103035200,108206814,99.2,11.9,0.0079,18.98,1
103035202,103035203,60.47,7.26,0.0048,11.57,1
103035202,103035200,236.45,28.37,0.0189,45.25,1
103035202,654184694,85.05,10.21,0.0068,16.27,1
103035203,103035202,60.47,7.26,0.0048,11.57,1
103035203,108206814,227.81,41.01,0.0182,43.59,1
103035203,103035390,76.62,9.19,0.0061,14.66,1
103035390,103035203,76.62,9.19,0.0061,14.66,1
103035390,108188703,111.98,13.44,0.009,21.43,1
103035390,94899700,119.39,14.33,0.0096,22.85,1
103048203,60734182,23.12,1.66,0.0018,4.42,2
103048203,75390314,37.7,2.71,0.003,7.21,2
103048203,267022071,125.27,9.02,0.01,23.97,2
103050003,1617771748,163.61,29.45,0.0131,31.31,1
103050003,75390314,63.76,4.59,0.0051,12.2,2
103050003,60029743,234.58,16.89,0.0188,44.89,2
103065674,101372814,114.03,13.68,0.0091,21.82,1
103065674,60120452,63.83,4.6,0.0051,12.21,2
103065674,1115789655,159.27,11.47,0.0127,30.48,2
103099314,73219198,39.2,2.82,0.0031,7.5,1
103830849,103831094,71.84,8.62,0.0057,13.75,1
103830849,5342335628,23.76,2.85,0.0019,4.55,1
103831094,103831287,126.34,15.16,0.0101,24.18,1
103831094,71380066,66.42,7.97,0.0053,12.71,1
103831287,4520340832,49.16,8.85,0.0039,9.41,1
103831661,103831747,100.61,18.11,0.008,19.25,1
103831661,291562173,91.85,16.53,0.0073,17.58,1
103831661,444620691,41.46,7.46,0.0033,7.93,1
103831747,71371186,69.0,8.28,0.0055,13.2,1
103831747,103831661,100.61,18.11,0.008,19.25,1
103831903,103831094,84.96,10.2,0.0068,16.26,1
103831903,71380069,98.87,7.12,0.0079,18.92,4
103831903,370133501,53.33,3.84,0.0043,10.21,4
104242579,104288418,155.11,18.61,0.0124,29.68,1
104242579,104289209,55.38,6.65,0.0044,10.6,1
104242579,104242643,84.23,10.11,0.0067,16.12,1
104242643,104242579,84.23,10.11,0.0067,16.12,1
104242743,104243059,134.81,16.18,0.0108,25.8,1
104242743,147617339,250.2,18.01,0.02,47.88,1
104242743,147625940,129.29,9.31,0.0103,24.74,1
104242744,147626714,19.76,1.42,0.0016,3.78,1
104242744,147625940,11.5,0.83,0.0009,2.2,1
104243059,100956696,414.19,49.7,0.0331,79.26,1
104243059,104242743,134.81,16.18,0.0108,25.8,1
104243059,1702752268,321.21,38.54,0.0257,61.47,1
104245958,104245959,127.92,15.35,0.0102,24.48,1
104245959,4366161,137.09,16.45,0.011,26.23,1
104245959,104245958,127.92,15.35,0.0102,24.48,1
104245959,321252198,87.87,10.54,0.007,16.81,1
104245959,2028881943,201.09,24.13,0.0161,38.48,1
104245961,4366162,132.58,15.91,0.0106,25.37,1
104245961,317919021,288.49,34.62,0.0231,55.21,1
104245961,321252198,92.77,11.13,0.0074,17.75,1
104249595,150535116,85.76,10.29,0.0069,16.41,1
104249595,470903279,18.63,1.34,0.0015,3.57,2
104249595,1583606109,122.97,8.85,0.0098,23.53,2
104283980,84480081,219.24,26.31,0.0175,41.95,2
104283980,74574330,211.74,15.25,0.0169,40.52,2
104283980,63019882,412.29,29.68,0.033,78.9,3
104288418,104288676,77.33,9.28,0.0062,14.8,1
104288418,147608309,37.35,4.48,0.003,7.15,1
104288418,104242579,155.11,18.61,0.0124,29.68,1
104288676,104288680,161.32,19.36,0.0129,30.87,1
104288676,104290114,63.42,7.61,0.0051,12.14,1
104288680,104288684,64.34,7.72,0.0051,12.31,1
104288684,100958440,111.45,20.06,0.0089,21.33,1
104288684,104288680,64.34,7.72,0.0051,12.31,1
104288684,104289207,56.52,10.17,0.0045,10.82,1
104289207,2337698886,24.62,4.43,0.002,4.71,1
104289207,104289209,150.43,27.08,0.012,28.79,1
104289207,104288684,56.52,10.17,0.0045,10.82,1
104289209,99396222,40.96,4.92,0.0033,7.84,1
104289209,104242579,55.38,6.65,0.0044,10.6,1
104289455,2348675032,81.95,14.75,0.0066,15.68,1
104289455,100958440,90.81,6.54,0.0073,17.38,2
104289455,2559999453,50.77,3.66,0.0041,9.71,2
104290114,104288676,63.42,7.61,0.0051,12.14,1
104295048,73129590,97.85,11.74,0.0078,18.72,1
104295048,104304010,100.24,12.03,0.008,19.18,1
104295048,47775313,94.2,11.3,0.0075,18.03,1
104295048,473403329,47.42,5.69,0.0038,9.08,1
104303882,47775313,111.63,13.4,0.0089,21.36,1
104303882,104304010,106.43,12.77,0.0085,20.37,1
104303882,823735454,18.69,2.24,0.0015,3.58,1
104304010,473403330,46.06,5.53,0.0037,8.81,1
104304010,104303882,106.43,12.77,0.0085,20.37,1
104304010,104295048,100.24,12.03,0.008,19.18,1
104304010,2202561100,35.68,4.28,0.0029,6.83,1
104306448,289764336,50.88,6.11,0.0041,9.74,1
104306448,47775326,68.71,8.25,0.0055,13.15,1
104306527,104306448,33.02,3.96,0.0026,6.32,1
104310829,81507775,82.88,9.95,0.0066,15.86,1
104310829,301210179,75.33,9.04,0.006,14.41,1
104314919,47775334,56.35,6.76,0.0045,10.78,1
104314919,130118025,31.96,2.3,0.0026,6.12,2
104314919,73129594,94.16,6.78,0.0075,18.02,2
104319425,104310829,75.11,9.01,0.006,14.37,1
104319425,130114008,82.81,5.96,0.0066,15.85,2
104319425,571203142,23.76,1.71,0.0019,4.55,2
104320901,150536057,11.86,1.42,0.0009,2.27,1
104320901,150536025,114.18,13.7,0.0091,21.85,1
104320901,2172694567,56.65,6.8,0.0045,10.84,1
104336438,260674967,6.48,0.78,0.0005,1.24,1
104336438,34669940,93.25,11.19,0.0075,17.84,1
104336438,260674964,50.31,6.04,0.004,9.63,1
104339658,26886960,71.8,8.62,0.0057,13.74,2
104339658,990343524,31.06,3.73,0.0025,5.94,1
104339658,4963456279,99.33,11.92,0.0079,19.01,1
105450917,1309473977,56.53,6.78,0.0045,10.82,1
105450917,109617646,273.44,32.81,0.0219,52.33,1
105450917,102384697,50.99,9.18,0.0041,9.76,1
105451517,105451518,92.26,11.07,0.0074,17.66,1
105451517,109617646,122.88,14.75,0.0098,23.52,1
105451517,30826227,125.94,15.11,0.0101,24.1,1
105451518,102384702,20.65,2.48,0.0017,3.95,1
105451518,105451517,92.26,11.07,0.0074,17.66,1
105451520,105451518,82.2,9.86,0.0066,15.73,1
105515989,5395909839,51.01,3.67,0.0041,9.76,1
105515989,105515992,118.25,8.51,0.0095,22.63,1
105515992,3482369648,37.15,2.67,0.003,7.11,2
105543920,497218677,78.88,9.47,0.0063,15.09,1
105543920,73231854,161.13,19.34,0.0129,30.83,1
105543920,73242931,66.84,12.03,0.0053,12.79,1
105545402,497218677,38.45,4.61,0.0031,7.36,1
107113625,92545504,57.3,4.13,0.0046,10.97,3
107113625,1510207804,220.6,26.47,0.0176,42.21,1
107113627,107113625,30.35,2.19,0.0024,5.81,2
107113627,1492866268,365.58,21.94,0.0292,69.96,3
107114592,92588327,116.48,8.39,0.0093,22.29,2
107114592,5044851615,4.57,0.33,0.0004,0.87,1
107120438,360816613,64.71,7.76,0.0052,12.38,1
107120438,107123545,116.99,14.04,0.0094,22.39,1
107120442,695544023,22.56,2.71,0.0018,4.32,1
107120442,107120446,355.03,42.6,0.0284,67.94,1
107120442,145868442,120.29,14.44,0.0096,23.02,1
107120446,1745217800,210.02,25.2,0.0168,40.19,1
107120446,92588327,139.24,16.71,0.0111,26.64,2
107120446,107121631,504.9,60.59,0.0404,96.62,1
107120446,107120442,355.03,42.6,0.0284,67.94,1
107121275,5499038131,328.99,39.48,0.0263,62.95,1
107121275,94703013,340.14,40.82,0.0272,65.09,1
107121275,145869393,136.65,16.4,0.0109,26.15,1
107121280,107121275,240.39,28.85,0.0192,46.0,1
107121280,315282353,44.7,3.22,0.0036,8.55,3
107121280,94701308,229.57,16.53,0.0184,43.93,2
107121631,256215585,129.88,15.59,0.0104,24.85,2
107121631,107120446,504.9,60.59,0.0404,96.62,1
107121631,107122135,230.95,27.71,0.0185,44.19,1
107121631,107135717,209.39,15.08,0.0168,40.07,2
107122127,27487050,60.56,4.36,0.0048,11.59,3
107122127,354611229,307.97,22.17,0.0246,58.93,2
107122127,107122135,217.5,26.1,0.0174,41.62,1
107122135,107122127,217.5,26.1,0.0174,41.62,1
107122135,460370121,158.99,19.08,0.0127,30.42,1
107122135,118063639,91.3,10.96,0.0073,17.47,1
107122135,107121631,230.95,27.71,0.0185,44.19,1
107122623,256215585,115.78,13.89,0.0093,22.16,1
107122623,5435300036,248.41,29.81,0.0199,47.54,1
107122623,460371515,93.15,11.18,0.0075,17.83,1
107123545,107123547,39.79,4.77,0.0032,7.61,1
107123545,1492866267,160.34,19.24,0.0128,30.68,1
107123547,107123545,39.79,4.77,0.0032,7.61,1
107128706,5044851619,119.19,8.58,0.0095,22.81,2
107128706,27513315,329.6,23.73,0.0264,63.07,2
107128706,92589288,136.26,16.35,0.0109,26.07,1
107131112,1107564582,11.46,1.38,0.0009,2.19,1
